enhancerid	seqnames	start	end	width	strand	siteCount	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	enhancerGroup	attributes
GH19J001602	chr19	1603201	1604200	1000	*	1	Promoter (1-2kb)	19	1598049	1602129	4081	2	10975	ENST00000593264.5	-1072	ENSG00000127540	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	11_EnhWk	GH19J001602;ENSG00000267059:0.66;lnc-TCF3-2:0.66;UQCR11:0.66;MBD3:0.41
GH19J001603	chr19	1603201	1604200	1000	*	1	Promoter (1-2kb)	19	1598049	1602129	4081	2	10975	ENST00000593264.5	-1072	ENSG00000127540	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	11_EnhWk	GH19J001603;ENSG00000267059:250.66;lnc-TCF3-2:250.66;UQCR11:250.66;TCF3:29.59;LOC100288123:27.06;REXO1:24.07;ATP8B3:21.95;SF3A2:20.36;DOT1L:20.28;RNF126:19.75;DAZAP1:16.46;TMEM259:15.98;LMNB2:13.91;POLRMT:13.18;PTBP1:11.91;CSNK1G2:11.65;CNN2:11.62;MED16:11.41;ENSG00000267317:11.38;STK11:11.19;SPPL2B:11.11;GRIN3B:10.51;WDR18:10.49;SBNO2:10.33;AP3D1:10.24;ELANE:9.96;CFD:9.88;MIDN:9.69;HSALNG0123064:0.45
GH19J001647	chr19	1654001	1656200	2200	*	1	Promoter (1-2kb)	19	1609292	1652615	43324	2	6929	ENST00000588136.7	-1386	ENSG00000071564	TCF3	transcription factor 3	11_EnhWk	GH19J001647;TCF3:281.26;SF3A2:50.97;TMEM259:30.38;LOC100288123:24.73;DAZAP1:21.82;DOT1L:21.03;GRIN3B:20.43;SPPL2B:20.03;CSNK1G2:19.68;MED16:19.24;PTBP1:16.58;PWWP3A:14.33;ENSG00000267317:14.22;UQCR11:12.75;CIRBP:12.62;ATP8B3:12.03;RPS15:11.85;AP3D1:11.75;APC2:11.18;STK11:11.13;CBARP:10.61;LMNB2:10.08;PLK5:9.92;FAM174C:9.91;RNF126:9.89;PALM:9.67;HSALNG0123067:0.66;lnc-ONECUT3-5:0.66;hsa-miR-5095-258:0.45
GH19J001839	chr19	1839601	1840600	1000	*	2	Intron (ENST00000170168.9/57455, intron 1 of 15)	19	1827648	1848446	20799	2	57455	ENST00000587524.1	7846	ENSG00000079313	REXO1	RNA exonuclease 1 homolog	9_EnhA1	GH19J001839;KLF16:12.54;TCF3:10.86;ATP8B3:10.81;RNU6-1223P:10.50;LOC100288123:8.73;REXO1:5.57;lnc-KLF16-1:0.45
GH19J001851	chr19	1854001	1854600	600	*	1	3' UTR	19	1815248	1848483	33236	2	57455	ENST00000170168.9	-5518	ENSG00000079313	REXO1	RNA exonuclease 1 homolog	11_EnhWk	GH19J001851;KLF16:261.99;HSALNG0123090:250.66;SF3A2:14.15;ATP8B3:13.38;DAZAP1:12.18;ZNF555:11.15;LOC100288123:8.32;REXO1:5.93;ELOCP28:5.19;NDUFS7:2.24;MOB3A:2.10;CSNK1G2:1.80;C19orf25:1.49;ADAT3:1.43;SCAMP4:1.43;TCF3:1.36;SPPL2B:1.28;PEAK3:1.24;PLEKHJ1:1.23;BTBD2:1.19;LSM7:1.12;ENSG00000267141:0.66;MN297546:0.66;ENSG00000267125:0.45;lnc-REXO1-1:0.45
GH19J001895	chr19	1895801	1896800	1000	*	1	Distal Intergenic	19	1905372	1919204	13833	1	113178	ENST00000452128.6	-8572	ENSG00000227500	SCAMP4	secretory carrier membrane protein 4	9_EnhA1	GH19J001895;KLF16:12.79;LOC100288123:6.27;DOT1L:5.99;CSNK1G2:1.93;OAZ1:1.84;piR-57133-287:0.45;SCAMP4:0.45;ABHD17A:0.41;piR-57133-286:0.41
GH19J001901	chr19	1900601	1904200	3600	*	1	Promoter (1-2kb)	19	1905372	1919204	13833	1	113178	ENST00000452128.6	-1172	ENSG00000227500	SCAMP4	secretory carrier membrane protein 4	9_EnhA1	GH19J001901;SCAMP4:257.57;ADAT3:250.66;lnc-CSNK1G2-5:250.66;piR-42491-108:250.66;piR-57133-287:250.66;CSNK1G2:3.64;DOT1L:3.21;OAZ1:2.90;PEAK3:2.66;ABHD17A:0.37
GH19J002038	chr19	2059601	2060000	400	*	1	Distal Intergenic	19	2046461	2051244	4784	2	2872	ENST00000589509.5	-8357	ENSG00000099875	MKNK2	MAPK interacting serine/threonine kinase 2	11_EnhWk	GH19J002038;MKNK2:264.07;ZNF77:39.98;ZNF555:25.76;LMNB2:22.98;SF3A2:22.83;CIRBP:21.10;DAZAP1:20.54;DOT1L:14.12;LOC100288123:11.15;APC2:11.13;PWWP3A:11.13;CBARP:10.59;STK11:10.57;LSM7:10.10;TCF3:10.02;PEAK3:9.84;PLK5:9.84;MOB3A:9.63;CSNK1G2:7.22;ABHD17A:4.49;REXO1:4.43;BTBD2:3.63;GADD45B:2.21;OAZ1:1.88;ADAT3:1.39;SCAMP4:1.39;HSALNG0123122:0.45;piR-32214-324:0.45;lnc-MKNK2-1:0.41;lnc-BTBD2-2:0.37
GH19J002038	chr19	2047201	2048800	1600	*	1	Promoter (2-3kb)	19	2039412	2050853	11442	2	2872	ENST00000586828.5	2053	ENSG00000099875	MKNK2	MAPK interacting serine/threonine kinase 2	8_EnhG2	GH19J002038;MKNK2:264.07;ZNF77:39.98;ZNF555:25.76;LMNB2:22.98;SF3A2:22.83;CIRBP:21.10;DAZAP1:20.54;DOT1L:14.12;LOC100288123:11.15;APC2:11.13;PWWP3A:11.13;CBARP:10.59;STK11:10.57;LSM7:10.10;TCF3:10.02;PEAK3:9.84;PLK5:9.84;MOB3A:9.63;CSNK1G2:7.22;ABHD17A:4.49;REXO1:4.43;BTBD2:3.63;GADD45B:2.21;OAZ1:1.88;ADAT3:1.39;SCAMP4:1.39;HSALNG0123122:0.45;piR-32214-324:0.45;lnc-MKNK2-1:0.41;lnc-BTBD2-2:0.37
GH19J002069	chr19	2071001	2073400	2400	*	1	3' UTR	19	2073137	2078719	5583	2	126308	ENST00000592280.1	5319	ENSG00000172081	MOB3A	MOB kinase activator 3A	7_EnhG1	GH19J002069;lnc-IZUMO4-1:250.66;DOT1L:12.51;LMNB2:12.32;LOC100288123:11.14;STK11:10.57;DAZAP1:10.12;TCF3:10.02;piR-57133-288:0.66;MKNK2:0.37;IZUMO4:0.32;MOB3A:0.32
GH19J002073	chr19	2071001	2073400	2400	*	1	3' UTR	19	2073137	2078719	5583	2	126308	ENST00000592280.1	5319	ENSG00000172081	MOB3A	MOB kinase activator 3A	7_EnhG1	GH19J002073;IZUMO4:8.01;MOB3A:7.04;LSM7:5.29;piR-57133-288:0.66;HSALNG0123130:0.45;lnc-AP3D1-1:0.41;MKNK2:0.35
GH19J002184	chr19	2187201	2187400	200	*	1	Intron (ENST00000398665.8/84444, intron 3 of 27)	19	2118821	2164468	45648	2	8943	ENST00000643010.1	-22733	ENSG00000065000	AP3D1	adaptor related protein complex 3 subunit delta 1	7_EnhG1	GH19J002184;SF3A2:30.72;AMH:17.76;TCF3:14.48;MIR1227:12.77;LOC100288123:12.56;DAZAP1:11.52;ZNF77:11.12;CIRBP:10.87;SPPL2B:10.55;ENSG00000267283:10.24;PLEKHJ1:8.80;IZUMO4:6.56;AP3D1:6.18;HSALNG0123133:0.41;DOT1L:0.35;HSALNG0123135:0.35;HSALNG0123131:0.05
GH19J002227	chr19	2227201	2228000	800	*	1	Promoter (<=1kb)	19	2226917	2227901	985	1	84444	ENST00000446286.1	284	ENSG00000104885	DOT1L	DOT1 like histone lysine methyltransferase	7_EnhG1	GH19J002227;HSALNG0123138:250.66;LOC124904611:0.45;SF3A2:0.45;AP3D1:0.21;DOT1L:0.21;HSALNG0123131:0.05
GH19J002230	chr19	2230801	2234400	3600	*	1	Promoter (<=1kb)	19	2234062	2234149	88	2	100302283	ENST00000408484.1	0	ENSG00000221411	MIR1227	microRNA 1227	7_EnhG1	GH19J002230;lnc-DOT1L-1:250.66;piR-32518:250.66;piR-61629:250.66;PLEKHJ1:10.25;DOT1L:9.09;AP3D1:7.30;SF3A2:0.45;HSALNG0123131:0.06
GH19J002232	chr19	2230801	2234400	3600	*	1	Promoter (<=1kb)	19	2234062	2234149	88	2	100302283	ENST00000408484.1	0	ENSG00000221411	MIR1227	microRNA 1227	7_EnhG1	GH19J002232;lnc-DOT1L-1:250.66;lnc-JSRP1-4:250.66;MIR1227:250.66;piR-32518:250.66;PLEKHJ1:10.72;SF3A2:0.66;AP3D1:0.21;HSALNG0123131:0.06
GH19J002234	chr19	2240801	2242400	1600	*	1	Promoter (<=1kb)	19	2243382	2244953	1572	1	8175	ENST00000590034.2	-982	ENSG00000104897	SF3A2	splicing factor 3a subunit 2	7_EnhG1	GH19J002234;SF3A2:282.15;PLEKHJ1:261.26;ZNF77:34.49;AMH:31.93;DAZAP1:26.72;GNA11:19.77;LOC100288123:18.65;TCF3:16.91;DOT1L:12.14;TLE2:12.02;ENSG00000267317:11.29;ZNF555:11.15;ENSG00000267139:10.48;ATP8B3:10.24;AP3D1:6.50;lnc-JSRP1-3:0.66;MIR6789:0.66;NONHSAG024424.2:0.66;lnc-JSRP1-4:0.45;MIR1227:0.45;HSALNG0123131:0.06
GH19J002234	chr19	2230801	2234400	3600	*	1	Promoter (<=1kb)	19	2234062	2234149	88	2	100302283	ENST00000408484.1	0	ENSG00000221411	MIR1227	microRNA 1227	7_EnhG1	GH19J002234;SF3A2:282.15;PLEKHJ1:261.26;ZNF77:34.49;AMH:31.93;DAZAP1:26.72;GNA11:19.77;LOC100288123:18.65;TCF3:16.91;DOT1L:12.14;TLE2:12.02;ENSG00000267317:11.29;ZNF555:11.15;ENSG00000267139:10.48;ATP8B3:10.24;AP3D1:6.50;lnc-JSRP1-3:0.66;MIR6789:0.66;NONHSAG024424.2:0.66;lnc-JSRP1-4:0.45;MIR1227:0.45;HSALNG0123131:0.06
GH19J002261	chr19	2261601	2262000	400	*	1	Intron (ENST00000593238.2/126306, intron 1 of 4)	19	2252252	2256417	4166	2	126306	ENST00000300961.10	-5184	ENSG00000167476	JSRP1	junctional sarcoplasmic reticulum protein 1	11_EnhWk	GH19J002261;HSALNG0123144:250.66;piR-35674-239:250.66;PLEKHJ1:12.81;MIR1227:12.78;SF3A2:12.78;JSRP1:0.45;OAZ1:0.45;AMH:0.41;HSALNG0123131:0.06
GH19J002294	chr19	2294601	2295000	400	*	2	Exon (ENST00000672226.1/ENST00000672226.1, exon 1 of 1)	19	2274631	2282175	7545	2	374872	ENST00000342063.5	-12426	ENSG00000188305	PEAK3	PEAK family member 3	7_EnhG1	GH19J002294;RF00017-2747:250.66;CM034969-013:0.66;ENSG00000288156:0.66;HSALNG0123152:0.66;LINGO3:0.41;PEAK3:0.41;ENSG00000273734:0.32;HSALNG0123131:0.07
GH19J002539	chr19	2542801	2543400	600	*	1	Intron (ENST00000382159.8/2788, intron 3 of 4)	19	2476356	2477126	771	1	4616	ENST00000593043.1	66445	ENSG00000099860	GADD45B	growth arrest and DNA damage inducible beta	11_EnhWk	GH19J002539;HSALNG0123182:250.66;GADD45B:11.62;DOT1L:3.84;TIMM13:1.35;GNG7:1.33;lnc-GADD45B-4:0.45;LOC124904789:0.31;ENSG00000267412:0.21;MK280144-310:0.16;lnc-GADD45B-1:0.13;RF00017-2748:0.12
GH19J002539	chr19	2544201	2544400	200	*	1	Intron (ENST00000382159.8/2788, intron 3 of 4)	19	2476356	2477126	771	1	4616	ENST00000593043.1	67845	ENSG00000099860	GADD45B	growth arrest and DNA damage inducible beta	11_EnhWk	GH19J002539;HSALNG0123182:250.66;GADD45B:11.62;DOT1L:3.84;TIMM13:1.35;GNG7:1.33;lnc-GADD45B-4:0.45;LOC124904789:0.31;ENSG00000267412:0.21;MK280144-310:0.16;lnc-GADD45B-1:0.13;RF00017-2748:0.12
GH19J002549	chr19	2549601	2550600	1000	*	1	Intron (ENST00000382159.8/2788, intron 3 of 4)	19	2476356	2477126	771	1	4616	ENST00000593043.1	73245	ENSG00000099860	GADD45B	growth arrest and DNA damage inducible beta	9_EnhA1	GH19J002549;GADD45B:21.41;DOT1L:7.18;ENSG00000261526:5.06;HSALNG0123182:0.66;lnc-GADD45B-5:0.41;LOC124904789:0.29;ENSG00000267412:0.21;MK280144-310:0.15;lnc-GADD45B-1:0.12;RF00017-2748:0.12;GNG7:0.11
GH19J002599	chr19	2594401	2594800	400	*	1	Intron (ENST00000382159.8/2788, intron 2 of 4)	19	2630715	2630793	79	1	102465838	ENST00000618087.1	-35915	ENSG00000277904	MIR7850	microRNA 7850	11_EnhWk	GH19J002599;RN7SL121P:250.66;TMPRSS9:11.82;SLC39A3:10.92;PEAK3:10.89;HSALNG0145647:0.45;ENSG00000267412:0.37;LOC124904789:0.18;RF00017-2748:0.17;GNG7:0.14;MK280144-310:0.11;lnc-GADD45B-1:0.09
GH19J002615	chr19	2625601	2627000	1400	*	1	Intron (ENST00000382159.8/2788, intron 2 of 4)	19	2630715	2630793	79	1	102465838	ENST00000618087.1	-3715	ENSG00000277904	MIR7850	microRNA 7850	9_EnhA1	GH19J002615;ENSG00000267214:250.66;piR-32214-326:250.66;GADD45B:19.89;RNU6-993P:13.01;SLC39A3:11.22;PEAK3:10.85;DOT1L:8.24;SPPL2B:4.61;OAZ1:4.44;GNG7:3.17;DIRAS1:1.89;TLE2:1.13;RF00017-2748:0.23;LOC124904789:0.14;MK280144-310:0.09;lnc-GADD45B-1:0.08
GH19J002626	chr19	2625601	2627000	1400	*	1	Intron (ENST00000382159.8/2788, intron 2 of 4)	19	2630715	2630793	79	1	102465838	ENST00000618087.1	-3715	ENSG00000277904	MIR7850	microRNA 7850	9_EnhA1	GH19J002626;HSALNG0123184-001:250.66;MIR7850:250.66;ZNF77:30.54;CACTIN:25.94;GADD45B:24.28;SF3A2:13.10;GNA11:12.12;TLE2:10.34;CACTIN-AS1:10.16;DOT1L:6.55;OAZ1:1.17;ENSG00000267214:0.45;RF00017-2748:0.24;GNG7:0.20;LOC124904789:0.13;MK280144-310:0.09;lnc-GADD45B-1:0.08
GH19J002626	chr19	2627401	2629200	1800	*	2	Promoter (1-2kb)	19	2630715	2630793	79	1	102465838	ENST00000618087.1	-1515	ENSG00000277904	MIR7850	microRNA 7850	9_EnhA1	GH19J002626;HSALNG0123184-001:250.66;MIR7850:250.66;ZNF77:30.54;CACTIN:25.94;GADD45B:24.28;SF3A2:13.10;GNA11:12.12;TLE2:10.34;CACTIN-AS1:10.16;DOT1L:6.55;OAZ1:1.17;ENSG00000267214:0.45;RF00017-2748:0.24;GNG7:0.20;LOC124904789:0.13;MK280144-310:0.09;lnc-GADD45B-1:0.08
GH19J002737	chr19	2736201	2737200	1000	*	1	Promoter (2-3kb)	19	2733373	2739475	6103	2	29985	ENST00000589166.1	2275	ENSG00000141873	SLC39A3	solute carrier family 39 member 3	8_EnhG2	GH19J002737;piR-57190:250.66;ENSG00000267001:0.66;lnc-SGTA-1:0.66;SLC39A3:0.66;DIRAS1:0.37
GH19J003123	chr19	3123001	3125200	2200	*	1	3' UTR	19	3118813	3119353	541	1	2767	ENST00000591301.1	4188	ENSG00000088256	GNA11	G protein subunit alpha 11	11_EnhWk	GH19J003123;HSALNG0123232:250.66;GNA11:5.04;ENSG00000267688:0.66;lnc-GNA15-3:0.66;LOC124904615:0.66;GNA15:0.41
GH19J003124	chr19	3123001	3125200	2200	*	1	3' UTR	19	3118813	3119353	541	1	2767	ENST00000591301.1	4188	ENSG00000088256	GNA11	G protein subunit alpha 11	11_EnhWk	GH19J003124;HSALNG0123232:250.66;LOC124904615:250.66;GNA11:12.95;S1PR4:12.58;NCLN:12.54;TLE5:12.00;GNA15:2.13;ENSG00000267688:0.66
GH19J003131	chr19	3134201	3135800	1600	*	2	Promoter (<=1kb)	19	3136033	3163749	27717	1	2769	ENST00000262958.4	-233	ENSG00000060558	GNA15	G protein subunit alpha 15	11_EnhWk	GH19J003131;GNA15:277.05;NMRK2:5.40;FZR1:1.53;AC005262:0.66;ENSG00000266944:0.66;lnc-AES-7:0.66;lnc-GNA15-1:0.66;LOC390876:0.66;GNA15-DT:0.35;GNA11:0.27
GH19J003145	chr19	3146601	3146800	200	*	1	Intron (ENST00000262958.4/2769, intron 1 of 6)	19	3149840	3155826	5987	1	2769	ENST00000586082.1	-3040	ENSG00000060558	GNA15	G protein subunit alpha 15	9_EnhA1	GH19J003145;CACTIN:14.48;ZNF77:13.41;SF3A2:13.07;CACTIN-AS1:10.18;GNA15:9.21;CM034969-019:0.45;GNA15-DT:0.45;lnc-AES-7:0.45;S1PR4:0.32
GH19J003363	chr19	3371401	3372800	1400	*	1	Exon (ENST00000623521.1/ENST00000623521.1, exon 1 of 1)	19	3366583	3469217	102635	1	4782	ENST00000443272.3	4818	ENSG00000141905	NFIC	nuclear factor I C	10_EnhA2	GH19J003363;NFIC:251.65;CACTIN-AS1:42.26;CACTIN:31.11;LMNB2:28.72;ZNF77:28.72;YJU2:27.81;APBA3:27.05;PIAS4:20.04;ENSG00000267139:19.40;ZNF555:19.15;ENSG00000268670:18.55;SLC39A3:13.36;TEKTIP1:12.19;ENSG00000253392:11.78;HMG20B:10.73;MATK:10.09;GNG7:9.75;ENSG00000261342:5.25;ENSG00000279599:0.66;HSALNG0123260:0.66;SNODB2076:0.66;SMIM24:0.14
GH19J003372	chr19	3371401	3372800	1400	*	1	Exon (ENST00000623521.1/ENST00000623521.1, exon 1 of 1)	19	3366583	3469217	102635	1	4782	ENST00000443272.3	4818	ENSG00000141905	NFIC	nuclear factor I C	10_EnhA2	GH19J003372;ENSG00000279599:250.66;HSALNG0123260:250.66;NONHSAG024474.2:0.45;NFIC:0.23;SMIM24:0.14
GH19J003373	chr19	3374601	3376000	1400	*	1	Intron (ENST00000641145.1/4782, intron 1 of 10)	19	3366583	3469217	102635	1	4782	ENST00000443272.3	8018	ENSG00000141905	NFIC	nuclear factor I C	10_EnhA2	GH19J003373;ENSG00000279599:0.66;HSALNG0123260:0.66;NONHSAG024474.2:0.45;NFIC:0.21;SMIM24:0.14
GH19J003384	chr19	3384801	3385400	600	*	1	Intron (ENST00000641145.1/4782, intron 2 of 10)	19	3366583	3469217	102635	1	4782	ENST00000443272.3	18218	ENSG00000141905	NFIC	nuclear factor I C	9_EnhA1	GH19J003384;CACTIN-AS1:13.47;APBA3:12.28;HMG20B:10.11;YJU2:9.68;MN297551:0.66;NONHSAG024474.2:0.66;NFIC:0.20;SMIM24:0.16
GH19J003396	chr19	3397001	3398200	1200	*	1	Intron (ENST00000641145.1/4782, intron 2 of 10)	19	3410596	3425147	14552	1	4782	ENST00000588839.1	-12396	ENSG00000141905	NFIC	nuclear factor I C	7_EnhG1	GH19J003396;CACTIN-AS1:25.37;ZNF77:22.49;NFIC:22.48;YJU2:19.68;APBA3:16.16;ENSG00000267139:14.86;CACTIN:14.51;ENSG00000267205:11.74;ENSG00000269807:11.42;ENSG00000267138:10.13;PIP5K1C:2.32;TLE2:1.88;ATCAY:1.30;HSALNG0123261:0.45;MN297551:0.41;NONHSAG024474.2:0.37;SMIM24:0.19
GH19J003547	chr19	3548001	3548400	400	*	1	Promoter (<=1kb)	19	3538261	3547364	9104	2	126321	ENST00000615073.4	-637	ENSG00000161091	MFSD12	major facilitator superfamily domain containing 12	9_EnhA1	GH19J003547;TEKTIP1:25.76;FZR1:3.47;S1PR4:2.55;GNA15:2.07;PIAS4:1.11;AB372682:0.66;ENSG00000267436:0.66;lnc-TBXA2R-2:0.45;HMG20B:0.35;lnc-MFSD12-1:0.32;MFSD12:0.32
GH19J004049	chr19	4053001	4053800	800	*	1	Intron (ENST00000322357.9/51341, intron 2 of 2)	19	4047742	4065732	17991	2	51341	ENST00000601588.1	11932	ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A	8_EnhG2	GH19J004049;HSALNG0123336:250.66;HSALNG0123337:250.66;CACTIN-AS1:56.16;APBA3:29.62;DPP9-AS1:27.85;CACTIN:25.89;ENSG00000267139:24.55;ENSG00000267030:22.61;ENSG00000269807:20.30;YJU2:12.13;KDM4B:11.53;ENSG00000267769:10.87;DPP9:10.52;MYDGF:9.87;NFIC:6.59;ZBTB7A:2.43;PIAS4:0.27;RF00017-2763:0.08
GH19J004075	chr19	4075201	4075800	600	*	1	Distal Intergenic	19	4043303	4066899	23597	2	51341	ENST00000322357.9	-8302	ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A	9_EnhA1	GH19J004075;HSALNG0123340:0.66;KR153194-084:0.66;ZBTB7A:0.45;MAP2K2:0.26;RF00017-2763:0.07
GH19J004083	chr19	4081801	4082400	600	*	1	Distal Intergenic	19	4043303	4066899	23597	2	51341	ENST00000322357.9	-14902	ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A	9_EnhA1	GH19J004083;HSALNG0123341:250.66;CACTIN-AS1:13.44;CHAF1A:13.18;APBA3:12.29;DPP9:11.77;ENSG00000267769:11.02;DPP9-AS1:10.48;ENSG00000267030:10.41;ENSG00000267255:10.26;HMG20B:10.05;YJU2:9.75;HSALNG0123340:0.66;ZBTB7A:0.37;MAP2K2:0.27;RF00017-2763:0.07
GH19J004114	chr19	4115001	4115200	200	*	1	Intron (ENST00000262948.10/5605, intron 2 of 10)	19	4101071	4124072	23002	2	5605	ENST00000599345.1	8872	ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	9_EnhA1	GH19J004114;MAP2K2:5.83;MYDGF:5.40;ZBTB7A:4.97;piR-50444-255:0.66;AB372675:0.45;RF00017-2763:0.06
GH19J004181	chr19	4184201	4184800	600	*	1	Promoter (<=1kb)	19	4183354	4224814	41461	1	170961	ENST00000600132.5	847	ENSG00000089847	ANKRD24	ankyrin repeat domain 24	11_EnhWk	GH19J004181;SIRT6:272.78;ANKRD24:259.90;HSALNG0123347:250.66;lnc-MAP2K2-3:250.66;CACTIN:41.75;CACTIN-AS1:20.23;ENSG00000267030:14.44;ENSG00000267138:13.21;ENSG00000267769:12.81;ENSG00000267205:11.96;YJU2:10.63;FZR1:10.40;CREB3L3:0.32;RF00017-2763:0.05
GH19J004367	chr19	4376401	4377200	800	*	1	Intron (ENST00000269886.7/6455, intron 1 of 9)	19	4363853	4380292	16440	2	6455	ENST00000598230.5	3092	ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	11_EnhWk	GH19J004367;ENSG00000267769:66.36;CACTIN:37.04;SEMA6B:33.64;CHAF1A:27.96;YJU2:26.67;ENSG00000267030:24.61;ENSG00000268670:24.29;SH3GL1:18.27;UBXN6:18.16;HDGFL2:15.50;CACTIN-AS1:15.13;FSD1:12.28;TMIGD2:12.28;ENSG00000267980:12.17;DPP9:11.79;TICAM1:10.75;APBA3:9.95;TEKTIP1:9.78;ZBTB7A:2.17;EBI3:1.89;FJ601684-210:0.41;MPND:0.31
GH19J004422	chr19	4423601	4424600	1000	*	1	3' UTR	19	4418029	4429516	11488	1	10036	ENST00000585371.1	5572	ENSG00000167670	CHAF1A	chromatin assembly factor 1 subunit A	7_EnhG1	GH19J004422;hsa-miR-5095-259:250.66;ENSG00000267769:49.81;ENSG00000267255:0.45;CHAF1A:0.35;UBXN6:0.31
GH19J004531	chr19	4531401	4532000	600	*	2	3' UTR	19	4529278	4535185	5908	2	440503	ENST00000590350.3	3185	ENSG00000214456	PLIN5	perilipin 5	11_EnhWk	GH19J004531;RF00017-2775:250.66;PLIN5:12.55;PLIN4:5.56;UBXN6:5.04;ENSG00000267385:0.45;HSALNG0123392:0.41
GH19J004542	chr19	4542001	4543000	1000	*	1	Promoter (1-2kb)	19	4528427	4540067	11641	2	440503	ENST00000586020.1	-1934	ENSG00000214456	PLIN5	perilipin 5	9_EnhA1	GH19J004542;lnc-HDGFL2-5:250.66;ENSG00000267385:0.66;HSALNG0123395-002:0.66;SEMA6B:0.29
GH19J004567	chr19	4567001	4568400	1400	*	1	Intron (ENST00000676793.1/10501, intron 1 of 16)	19	4542593	4559684	17092	2	10501	ENST00000586582.6	-7317	ENSG00000167680	SEMA6B	semaphorin 6B	9_EnhA1	GH19J004567;CACTIN:14.46;SEMA6B:14.28;TICAM1:12.07;YJU2:11.02;CACTIN-AS1:10.16;KDM4B:2.20;lnc-TNFAIP8L1-1:0.45;HSALNG0145655:0.41;ENSG00000267385:0.32
GH19J004569	chr19	4567001	4568400	1400	*	1	Intron (ENST00000676793.1/10501, intron 1 of 16)	19	4542593	4559684	17092	2	10501	ENST00000586582.6	-7317	ENSG00000167680	SEMA6B	semaphorin 6B	9_EnhA1	GH19J004569;TICAM1:4.59;SEMA6B:4.53;lnc-TNFAIP8L1-1:0.45;HSALNG0145655:0.41;ENSG00000267385:0.32
GH19J004828	chr19	4832401	4833400	1000	*	1	Promoter (<=1kb)	19	4815932	4831712	15781	2	148022	ENST00000248244.6	-689	ENSG00000127666	TICAM1	toll like receptor adaptor molecule 1	10_EnhA2	GH19J004828;TICAM1:257.76;RF00017-2777:250.66;PLIN3:12.18;SAFB:11.68;ARRDC5:11.63;FEM1A:11.60;MIR7-3:11.52;MIR7-3HG:11.51;SNRPEP4:10.55;DUS3L:10.26;ENSG00000269807:10.04;DPP9-AS1:9.98
GH19J004840	chr19	4840201	4842000	1800	*	1	Intron (ENST00000221957.9/10226, intron 7 of 7)	19	4815932	4831712	15781	2	148022	ENST00000248244.6	-8489	ENSG00000127666	TICAM1	toll like receptor adaptor molecule 1	8_EnhG2	GH19J004840;piR-58016:250.66;DUS3L:37.29;ENSG00000267030:30.40;YJU2:23.17;ENSG00000267769:22.51;SAFB:21.77;SNRPEP4:20.42;DPP9-AS1:15.28;KDM4B:13.32;SAFB2:12.76;ENSG00000269807:11.13;ENSG00000268670:10.46;SH3GL1:10.46;ENSG00000267255:10.10;PLIN3:6.73;ENSG00000267484:0.45;TICAM1:0.41
GH19J004895	chr19	4894601	4897600	3000	*	1	Exon (ENST00000381781.2/645432, exon 2 of 3)	19	4890437	4902867	12431	2	645432	ENST00000381781.2	5267	ENSG00000205784	ARRDC5	arrestin domain containing 5	11_EnhWk	GH19J004895;ARRDC5:6.26;LONP1:4.84;HSALNG0123427:0.66;RF00951-059:0.45;UHRF1:0.45;PLIN3:0.32
GH19J004900	chr19	4901401	4902000	600	*	1	Promoter (<=1kb)	19	4890437	4902867	12431	2	645432	ENST00000381781.2	867	ENSG00000205784	ARRDC5	arrestin domain containing 5	11_EnhWk	GH19J004900;piR-32214-332:250.66;UHRF1:250.66;DUS3L:12.00;YJU2:11.20;SNRPEP4:10.71;ENSG00000267030:10.33;ARRDC5:7.23;SIRT6:4.56;PLIN3:0.31
GH19J004922	chr19	4923401	4925000	1600	*	1	Intron (ENST00000612630.4/29128, intron 2 of 16)	19	4932687	4932740	54	1	100616337	ENST00000584057.1	-7687	ENSG00000263409	MIR4747	microRNA 4747	10_EnhA2	GH19J004922;piR-57133-294:250.66;PLIN3:17.67;SAFB2:15.58;KDM4B:12.33;PTPRS:10.70;ARRDC5:0.45;HSALNG0145660:0.41;UHRF1:0.35
GH19J004967	chr19	4968001	4968200	200	*	1	Promoter (<=1kb)	19	4969113	5153595	184483	1	23030	ENST00000611640.4	-913	ENSG00000127663	KDM4B	lysine demethylase 4B	9_EnhA1	GH19J004967;KDM4B:262.58;lnc-UHRF1-2:250.66;piR-55057:250.66;SAFB:18.32;SAFB2:16.91;ENSG00000268670:16.02;HDGFL2:15.38;SNRPEP4:14.96;YJU2:12.44;ENSG00000267030:11.46;ENSG00000267769:11.15;DUS3L:10.01;HSALNG0123433:0.66;HSALNG0145660:0.21;PTPRS:0.05
